"order_id";"account_id";"bank_to";"account_to";"amount";"k_symbol"
33922;3052;"MN";"81194168";4144.50;"LEASING"
33923;3052;"MN";"40350818";6175.00;"SIPO"
33924;3053;"OP";"23890793";3790.00;"SIPO"
33925;3053;"KL";"38718313";3675.00;" "
33928;3055;"KL";"99765395";1279.00;"SIPO"
33929;3055;"WX";"24442416";1140.00;"SIPO"
33930;3056;"AB";"36077541";868.00;"SIPO"
33931;3056;"ST";"67921972";2033.00;"SIPO"
33932;3057;"WX";"53154373";4646.00;"SIPO"
33933;3059;"AB";"37264526";1433.00;"SIPO"
33934;3059;"IJ";"42451202";1758.00;" "
33935;3059;"QR";"52040380";529.00;"POJISTNE"
33936;3060;"IJ";"55676627";3960.00;"SIPO"
33937;3061;"WX";"62345623";1978.00;"SIPO"
33938;3062;"AB";"21810698";2638.00;"SIPO"
33939;3063;"YZ";"83163529";2330.00;"SIPO"
33940;3064;"IJ";"63995122";1455.00;"SIPO"
33941;3064;"EF";"30132371";4714.00;" "
33942;3064;"ST";"35513132";1285.00;"UVER"
33945;3066;"CD";"50533449";3241.00;"SIPO"
33946;3067;"EF";"14703780";2604.00;"SIPO"
33947;3067;"AB";"61285483";1330.00;" "
33948;3068;"YZ";"6201172";3878.00;"SIPO"
33949;3069;"ST";"27829212";6704.00;"SIPO"
33950;3070;"UV";"28481227";3374.00;"SIPO"
33951;3071;"MN";"64606320";5122.00;"SIPO"
33952;3071;"ST";"5976218";4268.00;" "
33953;3072;"WX";"249654";5268.00;"SIPO"
33958;3075;"KL";"50335317";1523.00;"SIPO"
33959;3076;"WX";"67460548";2715.00;"SIPO"
33960;3077;"OP";"91859578";3698.00;"SIPO"
33961;3078;"KL";"30277490";2232.00;"SIPO"
33962;3079;"IJ";"45304375";234.00;"SIPO"
33963;3079;"WX";"63926827";2065.00;" "
33964;3080;"UV";"4152691";3359.00;"SIPO"
33967;3082;"OP";"12562770";7496.00;"SIPO"
33968;3084;"MN";"37864983";7042.00;"UVER"
33970;3085;"OP";"55201452";5723.00;"SIPO"
33971;3085;"MN";"41444516";907.00;" "
33972;3086;"GH";"59381639";5022.00;"SIPO"
33973;3087;"WX";"48730450";845.00;"SIPO"
33974;3087;"MN";"59350305";395.00;" "
33975;3087;"GH";"32416212";693.00;"POJISTNE"
33976;3088;"IJ";"76251017";5866.00;"SIPO"
33977;3090;"UV";"1940066";4225.20;"LEASING"
33978;3090;"GH";"47624367";6829.00;"SIPO"
33979;3090;"YZ";"75680291";722.00;" "
33980;3090;"AB";"18386042";640.00;"POJISTNE"
33981;3091;"GH";"49400448";4922.00;"SIPO"
33982;3091;"QR";"20404392";3387.00;" "
33983;3092;"EF";"57711619";2311.00;"SIPO"
33984;3093;"CD";"40338969";4238.00;"SIPO"
33985;3094;"MN";"54152226";5421.00;"SIPO"
33986;3094;"WX";"36868620";10.00;" "
33987;3094;"IJ";"79572272";21.00;"POJISTNE"
33988;3094;"IJ";"4935080";17.00;" "
33994;3096;"CD";"81572884";6446.00;"SIPO"
33995;3096;"KL";"64655774";65.00;" "
33996;3096;"EF";"74155062";8.00;"POJISTNE"
33997;3096;"KL";"85654091";1619.00;" "
33998;3097;"EF";"18871748";403.00;"SIPO"
33999;3097;"ST";"70961040";2119.00;" "
34000;3098;"WX";"95756363";4605.00;"SIPO"
34001;3099;"OP";"30212110";3205.00;"SIPO"
34002;3100;"AB";"66114073";222.00;"SIPO"
34003;3100;"CD";"8754432";6275.00;" "
34004;3101;"EF";"52626574";1938.00;"SIPO"
34005;3102;"ST";"24365711";6722.00;"SIPO"
34006;3103;"GH";"71421909";9388.00;"SIPO"
34007;3103;"EF";"57580989";776.00;" "
34008;3103;"AB";"37620896";4244.00;"POJISTNE"
34009;3104;"OP";"58133125";2004.00;"SIPO"
34010;3105;"ST";"35257673";2145.00;"SIPO"
34011;3107;"EF";"71699601";2642.00;"SIPO"
34012;3108;"UV";"40014571";1560.00;"SIPO"
34013;3108;"UV";"61451268";482.00;" "
34014;3111;"EF";"58687466";3641.00;"SIPO"
34015;3112;"IJ";"66820907";2567.30;"UVER"
34016;3112;"OP";"66618603";1468.00;"SIPO"
34017;3112;"KL";"83437150";1584.00;" "
34018;3113;"CD";"35737115";8001.00;"SIPO"
34019;3113;"WX";"14441299";4043.00;" "
34020;3113;"ST";"47521537";367.00;"POJISTNE"
34021;3113;"GH";"11477154";355.00;" "
34022;3115;"UV";"94811379";5353.30;"UVER"
34023;3115;"IJ";"68203913";14723.00;"SIPO"
34024;3116;"CD";"74016618";9037.00;"SIPO"
34025;3117;"OP";"41120845";3570.00;"SIPO"
34026;3118;"GH";"73266708";8886.00;"SIPO"
34027;3119;"AB";"77515130";1144.00;"SIPO"
34028;3119;"MN";"30850821";84.00;" "
34029;3119;"MN";"80588805";884.00;"POJISTNE"
34030;3120;"CD";"21733200";2904.00;"SIPO"
34031;3121;"CD";"63130450";2902.00;"SIPO"
34032;3122;"AB";"14967674";4944.00;"SIPO"
34035;3124;"KL";"29770392";3649.00;"SIPO"
34036;3124;"ST";"56739848";811.00;" "
34037;3124;"ST";"274038";876.00;"POJISTNE"
34038;3125;"CD";"77198278";4245.00;"SIPO"
34039;3126;"QR";"39072895";3992.00;"SIPO"
34040;3127;"YZ";"63558506";7334.00;"SIPO"
34041;3129;"GH";"18722367";2707.00;"SIPO"
34042;3130;"ST";"47109222";1546.00;"SIPO"
34043;3131;"GH";"1389563";9131.00;"SIPO"
34044;3132;"ST";"49754077";3520.00;"SIPO"
34045;3132;"OP";"96756225";855.00;" "
34046;3132;"OP";"68989574";13.00;"POJISTNE"
34047;3133;"IJ";"62989395";3191.00;"SIPO"
34048;3133;"ST";"98308729";6327.00;" "
34049;3134;"WX";"32364529";3268.00;"SIPO"
34050;3135;"CD";"78418945";6814.00;"SIPO"
34051;3136;"CD";"66834139";2655.00;"SIPO"
34052;3136;"UV";"29040438";3489.00;" "
34053;3137;"ST";"85610150";4226.50;"UVER"
34054;3140;"OP";"56121855";2376.00;"SIPO"
34055;3140;"WX";"26200568";1978.00;" "
34056;3141;"OP";"82784348";1087.00;"LEASING"
34057;3141;"QR";"83041977";9905.00;"SIPO"
34058;3142;"MN";"52314406";1974.00;"SIPO"
34059;3142;"WX";"91892325";1254.00;"SIPO"
34060;3143;"IJ";"86599880";4474.00;"SIPO"
34061;3143;"OP";"92271554";5454.00;"UVER"
34062;3144;"KL";"24305564";3786.00;"SIPO"
34063;3145;"ST";"71322232";2527.00;"SIPO"
34064;3146;"OP";"91693257";2122.00;"SIPO"
34065;3147;"ST";"93076461";7729.00;"SIPO"
34066;3147;"MN";"78769749";28.00;" "
34067;3147;"CD";"85648721";33.00;"POJISTNE"
34068;3147;"AB";"80525493";37.00;" "
34069;3148;"ST";"29701394";2478.00;"SIPO"
34072;3151;"IJ";"53186309";363.00;"SIPO"
34073;3151;"EF";"48056763";4081.00;" "
34074;3152;"KL";"22302586";6339.00;"SIPO"
34075;3153;"WX";"47472262";3175.00;"SIPO"
34076;3153;"OP";"43252468";2001.00;" "
34077;3154;"WX";"76435845";3609.00;"SIPO"
34078;3154;"KL";"5445003";515.00;" "
34079;3155;"KL";"66843986";8704.00;"SIPO"
34080;3156;"KL";"10083705";1087.00;"LEASING"
34081;3157;"EF";"12642550";694.00;"SIPO"
34082;3157;"YZ";"78150850";1740.00;"SIPO"
34083;3158;"UV";"24583161";2100.00;"SIPO"
34087;3160;"IJ";"5269879";8364.00;"SIPO"
34088;3161;"CD";"21771204";2501.00;"UVER"
34089;3162;"IJ";"32623553";9350.00;"SIPO"
34090;3163;"WX";"2153873";2221.70;"LEASING"
34091;3163;"MN";"79781448";2350.00;"SIPO"
34092;3163;"OP";"11820799";6514.00;" "
34093;3163;"UV";"83438044";1620.00;"POJISTNE"
34094;3164;"UV";"53459769";2971.00;"SIPO"
34095;3164;"WX";"37334716";433.00;"SIPO"
34098;3166;"UV";"16657728";3702.80;"UVER"
34099;3168;"YZ";"85804390";3292.00;"SIPO"
34100;3169;"YZ";"57548916";836.00;"SIPO"
34101;3169;"OP";"67546647";6674.00;" "
34102;3170;"CD";"79496711";4187.00;"SIPO"
34103;3171;"QR";"49371123";3102.00;"SIPO"
34104;3172;"ST";"38317006";1899.00;"SIPO"
34105;3172;"EF";"26548195";43.00;" "
34106;3173;"EF";"9030479";2189.00;"SIPO"
34107;3173;"IJ";"2587175";634.00;"SIPO"
34108;3174;"IJ";"69832593";2859.00;"SIPO"
34109;3175;"AB";"73805624";3280.00;"SIPO"
34110;3176;"WX";"84174042";2464.00;"SIPO"
34111;3178;"EF";"10611677";1665.00;"SIPO"
34112;3178;"OP";"35352593";287.00;" "
34113;3179;"ST";"29653591";2556.00;"SIPO"
34114;3179;"WX";"81993627";1015.00;" "
34115;3180;"EF";"50436025";1210.00;"SIPO"
34116;3180;"CD";"25152552";1954.00;" "
34117;3182;"AB";"83704822";6455.00;"SIPO"
34118;3183;"QR";"52212673";3024.00;"SIPO"
34119;3184;"OP";"29959482";3410.00;"SIPO"
34120;3185;"AB";"90867876";6404.00;"SIPO"
34121;3185;"ST";"46145159";2041.00;" "
34122;3186;"KL";"13502067";7456.00;"SIPO"
34123;3188;"AB";"82353186";7623.00;"SIPO"
34124;3189;"WX";"75490885";3702.80;"UVER"
34125;3190;"ST";"96924554";3085.00;"SIPO"
34126;3191;"ST";"18965119";2774.00;"SIPO"
34127;3191;"ST";"47511076";3606.00;" "
34128;3192;"GH";"66663372";1272.00;"SIPO"
34129;3192;"AB";"36690706";2518.00;" "
34130;3193;"GH";"24848491";9641.00;"SIPO"
34131;3194;"OP";"46890920";7584.00;"SIPO"
34132;3195;"KL";"48782503";1599.00;"SIPO"
34133;3195;"QR";"58903491";1253.00;" "
34134;3195;"WX";"79532688";218.00;"POJISTNE"
34135;3196;"QR";"20193255";2389.00;"SIPO"
34136;3197;"QR";"34224891";2008.00;"SIPO"
34140;3199;"QR";"90896355";1571.00;"SIPO"
34141;3199;"WX";"75887262";2164.00;" "
34142;3201;"YZ";"11025113";3352.00;"SIPO"
34143;3201;"AB";"88160776";2898.00;" "
34144;3202;"ST";"94148736";1613.00;"SIPO"
34145;3202;"CD";"62389814";908.00;"SIPO"
34146;3203;"YZ";"15327358";2111.00;"SIPO"
34147;3205;"WX";"31185347";1564.00;"SIPO"
34148;3206;"EF";"56025850";2434.00;"SIPO"
34149;3206;"YZ";"59108871";677.00;" "
34152;3209;"QR";"59829372";5659.00;"SIPO"
34153;3210;"WX";"29783749";7388.00;"SIPO"
34154;3211;"WX";"11110592";2012.00;"SIPO"
34155;3212;"KL";"87521946";2112.00;"SIPO"
34156;3212;"MN";"77462422";68.00;" "
34157;3212;"YZ";"17035544";95.00;"POJISTNE"
34158;3212;"QR";"12530750";47.00;" "
34159;3213;"AB";"80640691";1483.00;"SIPO"
34160;3213;"GH";"67793083";562.00;" "
34161;3214;"EF";"20723015";2679.00;"SIPO"
34164;3216;"YZ";"22704035";1951.30;"LEASING"
34165;3216;"QR";"76364105";2712.00;"SIPO"
34166;3216;"KL";"29463476";6634.00;" "
34167;3217;"MN";"98874544";1951.30;"LEASING"
34168;3217;"GH";"66272967";8196.00;"SIPO"
34169;3218;"AB";"79115420";1449.00;"SIPO"
34170;3218;"UV";"42386043";667.00;" "
34171;3219;"CD";"53001368";8811.00;"SIPO"
34172;3220;"KL";"21290225";1882.00;"LEASING"
34173;3221;"ST";"23888492";148.00;"SIPO"
34174;3221;"OP";"83177405";2038.00;"SIPO"
34175;3222;"UV";"18331057";674.00;"SIPO"
34176;3222;"ST";"34597045";859.00;" "
34177;3222;"EF";"51901710";590.00;"POJISTNE"
34178;3224;"IJ";"12458819";2583.00;"SIPO"
34179;3224;"WX";"54968285";1375.00;"SIPO"
34180;3225;"CD";"58175218";8030.00;"SIPO"
34181;3226;"CD";"54645806";450.00;"SIPO"
34182;3226;"UV";"33583200";2348.00;" "
34183;3227;"IJ";"27954143";2743.00;"SIPO"
34184;3227;"IJ";"5033845";1662.00;" "
34185;3227;"KL";"1780486";4742.00;"POJISTNE"
34186;3227;"UV";"62453669";1721.00;"LEASING"
34187;3228;"CD";"86360150";3847.00;"SIPO"
34188;3229;"QR";"63988697";3252.20;"UVER"
34189;3229;"YZ";"97103529";6828.00;"SIPO"
34190;3229;"WX";"5108792";6411.00;" "
34191;3230;"YZ";"9279585";2144.00;"UVER"
34192;3231;"UV";"8378410";2636.00;"SIPO"
34193;3232;"IJ";"7032335";2413.00;"SIPO"
34194;3233;"GH";"33019089";9044.00;"SIPO"
34195;3234;"UV";"99641459";2659.00;"SIPO"
34196;3235;"EF";"74219459";6149.00;"SIPO"
34197;3236;"GH";"61162030";350.00;"SIPO"
34198;3236;"KL";"52487677";2038.00;"SIPO"
34199;3237;"QR";"85631554";9095.00;"SIPO"
34200;3238;"EF";"11093372";8109.00;"SIPO"
34201;3238;"ST";"45814847";793.00;" "
34202;3239;"QR";"42712515";8838.00;"SIPO"
34203;3240;"WX";"70950943";1951.30;"LEASING"
34204;3240;"UV";"58338659";5110.00;"SIPO"
34205;3240;"YZ";"77722441";21.00;" "
34206;3240;"OP";"47667419";298.00;"POJISTNE"
34207;3241;"YZ";"69585042";3034.00;"SIPO"
34208;3242;"MN";"17684483";5838.00;"SIPO"
34209;3242;"UV";"96171485";1551.00;"UVER"
34210;3243;"OP";"9595072";3886.00;"SIPO"
34211;3244;"AB";"53532010";1858.00;"SIPO"
34212;3244;"EF";"55354916";219.00;" "
34213;3245;"WX";"34591257";3878.00;"SIPO"
34214;3246;"OP";"1907498";4621.00;"SIPO"
34215;3247;"MN";"78002387";974.00;"SIPO"
34216;3247;"IJ";"72730910";3032.00;" "
34217;3248;"AB";"45627826";2793.00;"SIPO"
34218;3248;"GH";"9478331";466.00;"SIPO"
34219;3249;"YZ";"65147852";8197.00;"SIPO"
34220;3249;"GH";"63599234";5677.00;"UVER"
34221;3250;"QR";"95726948";1880.00;"SIPO"
34222;3251;"GH";"12013626";2021.00;"SIPO"
34223;3252;"YZ";"22094863";1406.00;"SIPO"
34224;3252;"IJ";"76135319";483.00;" "
34225;3252;"WX";"6552386";155.00;"POJISTNE"
34226;3253;"GH";"16544443";1951.30;"LEASING"
34227;3254;"QR";"69699191";5119.00;"SIPO"
34228;3256;"EF";"87682252";2232.00;"SIPO"
34229;3256;"WX";"73508322";4490.00;" "
34231;3258;"IJ";"40508979";1646.00;"LEASING"
34232;3258;"IJ";"52715402";8565.00;"SIPO"
34233;3258;"GH";"98635321";213.00;" "
34234;3259;"OP";"14523250";912.00;"SIPO"
34235;3259;"YZ";"45163714";1350.00;" "
34236;3260;"AB";"89460461";8462.00;"SIPO"
34237;3260;"MN";"83334749";40.00;" "
34238;3261;"WX";"93776452";3647.00;"SIPO"
34239;3261;"OP";"53245943";2197.00;" "
34240;3262;"IJ";"79490107";8340.00;"SIPO"
34241;3264;"MN";"52467608";1886.00;"SIPO"
34243;3266;"UV";"53358691";119.00;"SIPO"
34244;3266;"GH";"81213712";1528.00;"SIPO"
34245;3267;"QR";"85891317";6403.00;"SIPO"
34246;3268;"OP";"86191415";1395.00;"SIPO"
34247;3268;"WX";"36828112";634.00;" "
34248;3268;"GH";"1312548";251.00;"POJISTNE"
34249;3269;"GH";"47857588";1951.30;"LEASING"
34250;3270;"ST";"24160874";7806.00;"SIPO"
34251;3271;"CD";"83911329";2527.00;"SIPO"
34252;3272;"CD";"31408977";466.00;"SIPO"
34253;3272;"QR";"1989675";1531.00;" "
34254;3272;"WX";"47639417";1126.00;"POJISTNE"
34255;3272;"EF";"16072351";342.00;" "
34256;3273;"GH";"14236212";7876.00;"UVER"
34257;3274;"IJ";"82867139";5775.00;"SIPO"
34258;3275;"GH";"91385793";120.00;"SIPO"
34259;3275;"CD";"69099885";3056.00;" "
34260;3276;"IJ";"54098749";1722.00;"SIPO"
34261;3276;"CD";"4509616";929.00;" "
34262;3276;"WX";"88365083";1017.00;"POJISTNE"
34263;3279;"MN";"28563004";11462.00;"SIPO"
34264;3280;"WX";"41357261";1726.00;"SIPO"
34265;3280;"QR";"41446197";2671.00;" "
34266;3281;"CD";"23259127";3594.00;"SIPO"
34267;3283;"KL";"5958080";8720.00;"SIPO"
34268;3284;"MN";"95121895";4872.00;"SIPO"
34269;3285;"UV";"32551253";2100.00;"SIPO"
34270;3286;"KL";"7226884";11785.00;"SIPO"
34271;3287;"AB";"77842962";6968.00;"SIPO"
34272;3288;"EF";"29007971";2471.00;"SIPO"
34273;3289;"ST";"95194470";3419.00;"SIPO"
34274;3289;"GH";"75018042";3841.00;" "
34275;3291;"YZ";"36294978";2505.00;"SIPO"
34276;3292;"QR";"24686056";3170.00;"SIPO"
34277;3293;"AB";"78677373";7668.70;"UVER"
34278;3293;"MN";"12542009";3231.00;"SIPO"
34279;3293;"EF";"86246293";567.00;" "
34280;3293;"WX";"16846144";58.00;"POJISTNE"
34281;3293;"CD";"46667754";221.00;" "
34282;3294;"QR";"51399004";6369.00;"SIPO"
34287;3296;"CD";"53869980";5091.00;"SIPO"
34288;3296;"GH";"2751821";9248.00;" "
34289;3299;"QR";"50097662";4676.00;"UVER"
34290;3300;"UV";"49339282";7786.50;"UVER"
34291;3300;"UV";"88663518";6632.00;"SIPO"
34292;3301;"AB";"16176736";4956.00;"SIPO"
34293;3302;"YZ";"76450466";1376.00;"SIPO"
34294;3302;"UV";"73494863";572.00;" "
34295;3302;"GH";"28717500";57.00;"POJISTNE"
34296;3304;"OP";"36187023";4660.00;"SIPO"
34297;3305;"EF";"18376934";22.00;"SIPO"
34298;3305;"YZ";"41987031";2858.00;"SIPO"
34299;3306;"KL";"23961645";5454.00;"SIPO"
34300;3306;"EF";"82538950";59.00;" "
34301;3309;"OP";"15451962";2430.00;"SIPO"
34302;3309;"EF";"46898156";2991.00;" "
34303;3309;"IJ";"73238503";731.00;"POJISTNE"
34304;3310;"WX";"15485203";3277.00;"SIPO"
34305;3311;"QR";"95109635";4671.90;"LEASING"
34306;3311;"IJ";"92903273";4035.00;"SIPO"
34307;3311;"QR";"81377613";666.00;" "
34308;3311;"OP";"18833959";3455.00;"POJISTNE"
34309;3312;"MN";"34514337";813.00;"SIPO"
34310;3312;"MN";"91536551";789.00;" "
34311;3312;"AB";"79964786";330.00;"POJISTNE"
34312;3312;"MN";"21088898";32.00;" "
34317;3316;"IJ";"74230772";9655.00;"SIPO"
34318;3317;"KL";"89721625";2166.00;"SIPO"
34319;3318;"EF";"97567843";667.00;"SIPO"
34320;3318;"EF";"6951642";771.00;" "
34321;3318;"GH";"73162799";511.00;"POJISTNE"
34322;3319;"AB";"20696419";66.00;"SIPO"
34323;3319;"UV";"77133154";2154.00;" "
34324;3320;"AB";"62426316";2075.00;"SIPO"
34325;3322;"OP";"67021620";3421.00;"SIPO"
34326;3323;"UV";"78556829";3498.00;"SIPO"
34327;3324;"ST";"36944615";2471.00;"SIPO"
34328;3324;"OP";"46396940";2146.00;" "
34329;3327;"AB";"65687149";1923.00;"SIPO"
34330;3327;"EF";"12969375";4270.00;" "
34331;3328;"AB";"72908800";3300.00;"SIPO"
34332;3329;"GH";"58081787";9249.00;"SIPO"
34333;3329;"YZ";"25896650";1604.00;"UVER"
34334;3330;"IJ";"47722655";3651.70;"LEASING"
34335;3330;"AB";"93315863";5713.00;"SIPO"
34336;3331;"EF";"11893606";3832.00;"SIPO"
34337;3331;"YZ";"15388948";1436.00;" "
34338;3335;"IJ";"89511143";2170.00;"SIPO"
34339;3336;"IJ";"52481698";2974.00;"SIPO"
34340;3337;"KL";"54129630";5743.00;"SIPO"
34341;3338;"QR";"71534847";7531.00;"SIPO"
34342;3339;"YZ";"87395226";3354.00;"SIPO"
34346;3342;"EF";"71651464";8335.00;"SIPO"
34347;3343;"MN";"51401966";2212.00;"SIPO"
34348;3343;"QR";"27868533";7661.00;" "
34349;3344;"KL";"21086722";8537.00;"SIPO"
34351;3346;"IJ";"52659970";2276.00;"SIPO"
34352;3346;"WX";"56243741";4930.00;" "
34353;3347;"ST";"24763751";2624.00;"SIPO"
34354;3348;"GH";"18148541";5787.00;"SIPO"
34355;3349;"MN";"26473224";7601.00;"SIPO"
34356;3350;"QR";"79860478";3661.00;"SIPO"
34357;3351;"WX";"48346024";2700.00;"SIPO"
34358;3352;"IJ";"76645076";2360.00;"SIPO"
34359;3352;"YZ";"16720837";578.00;" "
34360;3353;"AB";"20473671";6086.20;"UVER"
34361;3353;"WX";"11269444";10616.00;"SIPO"
34362;3353;"CD";"19594610";58.00;" "
34363;3353;"UV";"21930182";414.00;"POJISTNE"
34364;3354;"IJ";"6930423";489.00;"SIPO"
34365;3354;"WX";"12488460";2704.00;" "
34366;3354;"KL";"6017333";1540.00;"POJISTNE"
34367;3354;"GH";"34654396";415.00;"UVER"
34368;3355;"OP";"52532029";2575.00;"SIPO"
34372;3357;"UV";"28360057";1841.00;"SIPO"
34373;3358;"MN";"14699524";1740.00;"SIPO"
34374;3358;"QR";"15025878";446.00;" "
34375;3359;"MN";"58614808";2038.00;"SIPO"
34376;3360;"OP";"85336076";9194.00;"SIPO"
34377;3361;"EF";"34121233";6154.00;"SIPO"
34378;3362;"UV";"25993234";7294.00;"SIPO"
34379;3363;"OP";"95549660";2463.00;"SIPO"
34380;3364;"EF";"15549332";3651.70;"LEASING"
34381;3364;"ST";"86091345";5491.00;"SIPO"
34382;3364;"MN";"21862072";699.00;" "
34383;3365;"YZ";"10983294";2298.00;"SIPO"
34384;3365;"WX";"74494957";677.00;"SIPO"
34385;3366;"UV";"81127321";3964.00;"SIPO"
34386;3366;"GH";"24337905";1608.00;" "
34387;3367;"KL";"62753373";904.00;"SIPO"
34388;3367;"CD";"63311707";2119.00;" "
34389;3368;"UV";"71638446";4389.00;"SIPO"
34390;3368;"CD";"59722214";3343.00;" "
34391;3368;"UV";"2184236";176.00;"POJISTNE"
34392;3369;"QR";"57075303";26.00;"SIPO"
34393;3369;"CD";"76031207";3007.00;" "
34394;3370;"KL";"51196622";2385.50;"LEASING"
34395;3371;"ST";"31096357";11549.00;"SIPO"
34396;3372;"OP";"54498982";9838.00;"SIPO"
34397;3373;"YZ";"67776107";5776.00;"SIPO"
34398;3373;"EF";"60809451";3435.00;" "
34401;3376;"MN";"78656208";6794.00;"SIPO"
34402;3377;"QR";"72621738";3240.00;"SIPO"
34403;3378;"KL";"76775717";6387.00;"SIPO"
34404;3380;"AB";"38360536";4376.00;"SIPO"
34405;3381;"WX";"40119654";9971.00;"SIPO"
34406;3382;"GH";"87277590";3975.80;"UVER"
34407;3384;"GH";"22978300";2935.00;"SIPO"
34408;3385;"UV";"84957164";3454.00;"SIPO"
34411;3389;"IJ";"52682036";4882.00;"SIPO"
34412;3390;"WX";"72620779";3385.50;"UVER"
34413;3390;"IJ";"88170289";850.00;"SIPO"
34414;3390;"IJ";"12870973";2004.00;" "
34415;3390;"KL";"2908385";105.00;"POJISTNE"
34416;3390;"KL";"97396742";560.00;" "
34417;3391;"UV";"31342697";813.00;"SIPO"
34418;3391;"WX";"58574038";6082.00;" "
34419;3391;"EF";"97930192";620.00;"LEASING"
34420;3392;"GH";"6041044";6139.00;"SIPO"
34421;3393;"KL";"5670416";7993.00;"SIPO"
34422;3394;"GH";"46189069";191.00;"SIPO"
34423;3394;"WX";"18512994";1698.00;"SIPO"
34424;3395;"OP";"31348461";3712.00;"SIPO"
34425;3397;"UV";"22606748";9400.00;"SIPO"
34426;3398;"CD";"52684825";1990.00;"SIPO"
34427;3399;"ST";"23485142";4748.00;"SIPO"
34428;3399;"OP";"54617005";784.00;" "
34429;3399;"WX";"61551862";261.00;"POJISTNE"
34430;3399;"OP";"58814012";1753.00;" "
34433;3401;"OP";"90434562";4247.00;"SIPO"
34434;3402;"CD";"36531198";1197.00;"LEASING"
34435;3402;"CD";"91337632";3656.00;"SIPO"
34436;3402;"WX";"85702967";4324.00;" "
34437;3403;"QR";"57706224";1995.00;"UVER"
34438;3405;"KL";"12718767";7543.00;"SIPO"
34439;3406;"EF";"9910709";2820.00;"SIPO"
34440;3409;"QR";"37438416";3167.00;"SIPO"
34441;3410;"WX";"46270674";3505.00;"SIPO"
34442;3410;"ST";"77840584";169.00;"POJISTNE"
34443;3410;"AB";"6115699";120.00;" "
34444;3411;"ST";"92270415";6443.00;"SIPO"
34445;3412;"OP";"26138603";670.00;"SIPO"
34446;3412;"CD";"72363370";1033.00;"SIPO"
34447;3413;"ST";"21769154";4359.00;"SIPO"
34448;3413;"IJ";"9298742";242.00;" "
34449;3413;"WX";"78589880";247.00;"POJISTNE"
34450;3413;"KL";"48610538";139.00;" "
34456;3415;"QR";"59051889";4178.00;"SIPO"
34459;3418;"ST";"23146361";4318.00;"UVER"
34460;3419;"QR";"75110560";4910.00;"SIPO"
34461;3419;"QR";"88912635";532.00;" "
34462;3419;"OP";"5571186";2456.00;"POJISTNE"
34466;3421;"AB";"66145115";8640.00;"SIPO"
34467;3422;"CD";"16984451";9212.00;"SIPO"
34468;3423;"UV";"56754469";1110.00;"SIPO"
34469;3423;"GH";"76289182";2685.00;" "
34470;3424;"ST";"26565379";1379.00;"LEASING"
34471;3424;"OP";"73358708";4979.00;"SIPO"
34472;3424;"AB";"4327679";2264.00;" "
34473;3424;"MN";"83404469";1463.00;"POJISTNE"
34474;3425;"CD";"15378684";2646.00;"SIPO"
34475;3426;"MN";"59809923";13088.00;"SIPO"
34476;3426;"CD";"44458460";488.00;" "
34477;3427;"YZ";"62610715";9843.00;"SIPO"
34478;3429;"UV";"41107934";538.00;"SIPO"
34479;3429;"MN";"25704860";1326.00;"SIPO"
34480;3430;"GH";"59314578";2426.00;"SIPO"
34481;3431;"QR";"92135792";8649.00;"SIPO"
34482;3432;"QR";"78206079";2734.00;"SIPO"
34483;3433;"IJ";"6368720";2303.00;"SIPO"
34484;3434;"ST";"31012535";983.00;"SIPO"
34485;3434;"YZ";"23543101";988.00;" "
34486;3435;"WX";"24808752";3090.00;"SIPO"
34487;3436;"GH";"61714267";2243.00;"SIPO"
34488;3437;"OP";"91245090";478.00;"SIPO"
34489;3437;"WX";"29037130";6761.00;" "
34490;3438;"KL";"6888103";2857.00;"SIPO"
34491;3439;"EF";"41336739";7541.00;"SIPO"
34492;3440;"GH";"44665473";7623.00;"SIPO"
34493;3440;"UV";"62948483";2066.00;" "
34494;3440;"MN";"47094911";20.00;"POJISTNE"
34495;3440;"AB";"76361179";5.00;" "
34497;3442;"GH";"78622638";2230.00;"SIPO"
34498;3443;"KL";"53761804";2755.00;"SIPO"
34499;3446;"UV";"46330589";12659.00;"SIPO"
34502;3448;"AB";"16375589";2860.70;"UVER"
34503;3451;"UV";"61476659";7097.00;"SIPO"
34504;3452;"CD";"27763378";3129.00;"SIPO"
34505;3453;"EF";"53012669";7062.00;"SIPO"
34506;3454;"CD";"20250928";3208.00;"SIPO"
34507;3455;"EF";"29934013";5622.50;"UVER"
34508;3456;"YZ";"52054703";1500.00;"SIPO"
34509;3457;"YZ";"68303775";2796.00;"SIPO"
34510;3458;"QR";"59860581";1153.00;"SIPO"
34511;3458;"KL";"39817977";1525.00;"SIPO"
34512;3460;"IJ";"5287313";2931.00;"UVER"
34513;3462;"GH";"61501145";1491.00;"SIPO"
34514;3462;"KL";"83431678";4743.00;" "
34515;3463;"QR";"23059034";646.00;"SIPO"
34516;3463;"AB";"65683340";5186.00;" "
34517;3463;"GH";"85014348";2552.00;"POJISTNE"
